circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Chatoosa B.O,193303,BO,Delivery,BARAMULLA,JAMMU AND KASHMIR,34.31,74.32
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Gujran B.O,193503,BO,Delivery,BANDIPORA,JAMMU AND KASHMIR,34.541521,75.191308
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Kandi Khaas B.O,193221,BO,Delivery,KUPWARA,JAMMU AND KASHMIR,34.4,74.28
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Delina B.O,193103,BO,Delivery,BARAMULLA,JAMMU AND KASHMIR,34.239301,74.420231
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,NOWPORA JAGIR B.O,193109,BO,Delivery,BARAMULLA,JAMMU AND KASHMIR,34.211231,74.44377
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Athoora B.O,193108,BO,Delivery,BARAMULLA,JAMMU AND KASHMIR,34.212517,74.468761
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Batpora B.O,193222,BO,Delivery,KUPWARA,JAMMU AND KASHMIR,34.55021,74.250527
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Nowgam B.O,193302,BO,Delivery,KUPWARA,JAMMU AND KASHMIR,34.37,74.3
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Chandanwari B.O,193122,BO,Delivery,BARAMULLA,JAMMU AND KASHMIR,34.140443,74.118064
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Hanjiwera B.O,193121,BO,Delivery,BARAMULLA,JAMMU AND KASHMIR,34.140459,74.596821
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Maidanpora B.O,193223,BO,Delivery,KUPWARA,JAMMU AND KASHMIR,34.07,74.72
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Amchikundal B.O,193501,BO,Delivery,BANDIPORA,JAMMU AND KASHMIR,34.304114,74.57524
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Harwan B.O,193201,BO,Delivery,BARAMULLA,JAMMU AND KASHMIR,34.383849,74.432706
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Budnambal B.O,193224,BO,Delivery,KUPWARA,JAMMU AND KASHMIR,34.619195,74.050575
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Putushy BO,193505,BO,Delivery,BANDIPORA,JAMMU AND KASHMIR,34.422942,74.595643
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Parampilla B.O,193123,BO,Delivery,BARAMULLA,JAMMU AND KASHMIR,34.08,74.01
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Adlehar BO,181131,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.501326,74.811233
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Deoli BO,181132,BO,Delivery,JAMMU,JAMMU AND KASHMIR,25.758218,75.381816
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Rahya BO,181143,BO,Delivery,SAMBA,JAMMU AND KASHMIR,32.622581,74.992705
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Khour Devian BO,181101,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.549201,74.20158
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Agra Chak BO,181102,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.582884,74.6781
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Abtal BO,181141,BO,Delivery,SAMBA,JAMMU AND KASHMIR,32.489435,74.925627
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Sunjwan BO,180011,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.693826,74.906262
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Goran BO,184121,BO,Delivery,SAMBA,JAMMU AND KASHMIR,33.652736,75.851103
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Sanjwan BO,184120,BO,Delivery,SAMBA,JAMMU AND KASHMIR,32.572103,75.021308
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Lehar BO,181201,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.899524,74.742485
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Raipur BO,181123,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.788325,74.822602
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Kanyala BO,181224,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.564825,74.752615
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Halqa BO,181206,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.763148,74.705968
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Devipur BO,181202,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.556375,74.65029
Jammu Kashmir Circle,JAMMU RN,Jammu Division,JKotli BO,181221,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.796472,74.915333
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Aitham BO,180017,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.744605,74.977887
Jammu Kashmir Circle,JAMMU RN,Jammu Division,AGOffice BO,181121,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.737376,74.837857
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Gho Manhasan BO,180002,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.722613,74.837554
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Daggar BO,184206,BO,Delivery,KATHUA,JAMMU AND KASHMIR,32.7559,72.402142
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Rajbagh BO,184143,BO,Delivery,KATHUA,JAMMU AND KASHMIR,32.367276,75.537496
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Banjal BO,184201,BO,Delivery,KATHUA,JAMMU AND KASHMIR,32.659993,75.791086
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Dharalta BO,184203,BO,Delivery,KATHUA,JAMMU AND KASHMIR,32.519947,75.533968
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Baggan BO,184204,BO,Delivery,KATHUA,JAMMU AND KASHMIR,32.62843,75.649335
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Chadwal BO,184144,BO,Delivery,KATHUA,JAMMU AND KASHMIR,32.467577,75.327371
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Naran BO,184141,BO,Delivery,KATHUA,JAMMU AND KASHMIR,33.698332,75.020198
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Gurah Mundian BO,184142,BO,Delivery,KATHUA,JAMMU AND KASHMIR,32.960251,75.36921
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Jarai BO,184102,BO,Delivery,KATHUA,JAMMU AND KASHMIR,32.51452,74.25145
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Mah BO,184152,BO,Delivery,KATHUA,JAMMU AND KASHMIR,32.289111,75.063622
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Changran BO,184104,BO,Delivery,KATHUA,JAMMU AND KASHMIR,32.369409,75.493456
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Saidpur BO,184151,BO,Delivery,KATHUA,JAMMU AND KASHMIR,32.782954,75.898267
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Babey BO,184205,BO,Delivery,UDHAMPUR,JAMMU AND KASHMIR,33.623927,111.94023
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Babia BO,184148,BO,Delivery,KATHUA,JAMMU AND KASHMIR,32.411354,73.703759
Jammu Kashmir Circle,JAMMU RN,Jammu Division,UCHAPIND BO,184210,BO,Delivery,KATHUA,JAMMU AND KASHMIR,31.18301,75.710254
Jammu Kashmir Circle,Srinagar HQ Region,Leh Division,STOK B.O,194104,BO,Delivery,LEH LADAKH,LADAKH,37.8,122.4
Jammu Kashmir Circle,Srinagar HQ Region,Leh Division,SALISKOT B.O,194103,BO,Delivery,KARGIL,LADAKH,34.409335,76.0130784
Jammu Kashmir Circle,Srinagar HQ Region,Leh Division,Panamik B.O,194401,BO,Delivery,LEH LADAKH,LADAKH,NA,NA
Jammu Kashmir Circle,Srinagar HQ Region,Leh Division,Biama B.O,194106,BO,Delivery,LEH LADAKH,LADAKH,34.1525914,77.5770485
Jammu Kashmir Circle,Srinagar HQ Region,Leh Division,LIKIR B.O,194107,BO,Delivery,LEH LADAKH,LADAKH,34.29032,77.213211
Jammu Kashmir Circle,Srinagar HQ Region,Leh Division,Omba B.O,194301,BO,Delivery,KARGIL,LADAKH,NA,NA
Jammu Kashmir Circle,Srinagar HQ Region,Leh Division,Parkachik B.O,194303,BO,Delivery,KARGIL,LADAKH,34.0528349,76.0017304
Jammu Kashmir Circle,Srinagar HQ Region,Leh Division,KHAROO B.O,194201,BO,Delivery,LEH LADAKH,LADAKH,33.9198799,77.8703918
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Dalogora BO,185131,BO,Delivery,RAJOURI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Jhanger BO,185155,BO,Delivery,RAJOURI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Shergarhi BO,185233,BO,Delivery,RAJOURI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Dharana BO,185211,BO,Delivery,POONCH,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Kotdhara BO,185234,BO,Delivery,RAJOURI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Swari BO,185132,BO,Delivery,RAJOURI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Dali BO,185202,BO,Delivery,RAJOURI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Tilla Tanda BO,185156,BO,Delivery,RAJOURI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Arai BO,185102,BO,Delivery,POONCH,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Agrati BO,185151,BO,Delivery,RAJOURI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Shahpur BO,185101,BO,Delivery,POONCH,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Bhata Dhurian BO,185121,BO,Delivery,POONCH,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Khersoo BO,185201,BO,Delivery,RAJOURI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Bhattian BO,185212,BO,Delivery,RAJOURI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Rajouri Division,Fatehpur BO,185133,BO,Delivery,RAJOURI,JAMMU AND KASHMIR,33.375711,74.6178268
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Akingam BO,192201,BO,Delivery,ANANTNAG,JAMMU AND KASHMIR,36.5,12.3
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Litter BO,192305,BO,Delivery,PULWAMA,JAMMU AND KASHMIR,129.6,72.4
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Lathpora BO,192122,BO,Delivery,PULWAMA,JAMMU AND KASHMIR,32.5,26.5
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Naina BO,192124,BO,Delivery,ANANTNAG,JAMMU AND KASHMIR,123.6,72.4
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Chemmar BO,192233,BO,Delivery,KULGAM,JAMMU AND KASHMIR,33.653266,75.158101
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Gosanigund BO,192210,BO,Delivery,ANANTNAG,JAMMU AND KASHMIR,33.730987,75.150143
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Hiller Shahabad BO,192211,BO,Non Delivery,ANANTNAG,JAMMU AND KASHMIR,256.2,284.2
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Drabgam BO,193306,BO,Delivery,PULWAMA,JAMMU AND KASHMIR,33.82021,74.815835
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Ratnipora BO,192304,BO,Delivery,PULWAMA,JAMMU AND KASHMIR,33.920852,74.943838
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Arrah BO,192231,BO,Delivery,KULGAM,JAMMU AND KASHMIR,34.083503,74.673205
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Nambal BO,192125,BO,Delivery,ANANTNAG,JAMMU AND KASHMIR,33.89,74.24
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Mandlan,192126,BO,Delivery,ANANTNAG,JAMMU AND KASHMIR,34.04608,75.295105
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Karimabad BO,192301,BO,Delivery,PULWAMA,JAMMU AND KASHMIR,45.6322,73.2532
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Brinal Lammer BO,192221,BO,Delivery,ANANTNAG,JAMMU AND KASHMIR,33.592697,75.165839
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Salia BO,192129,BO,Delivery,ANANTNAG,JAMMU AND KASHMIR,33.804708,75.274752
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Ramnagri BO,192303,BO,Delivery,SHOPIAN,JAMMU AND KASHMIR,23.5,1.9
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Dhawtoo BO,192401,BO,Delivery,ANANTNAG,JAMMU AND KASHMIR,25.9,36.9
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Aripal BO,192123,BO,Delivery,PULWAMA,JAMMU AND KASHMIR,32.5,32.6
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Nowgam BO,192212,BO,Delivery,ANANTNAG,JAMMU AND KASHMIR,132,123.9
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Reban Gund BO,192232,BO,Delivery,SHOPIAN,JAMMU AND KASHMIR,235.6,90.2
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Chanthan Checkpora BO,193411,BO,Delivery,Budgam,JAMMU AND KASHMIR,119.6,95.36
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,New Theed BO,191121,BO,Delivery,SRINAGAR,JAMMU AND KASHMIR,34.166345,74.909643
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Bogam Batapora BO,191113,BO,Delivery,Budgam,JAMMU AND KASHMIR,36.5,25.6
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Haripora BO,191201,BO,Delivery,GANDERBAL,JAMMU AND KASHMIR,34.289616,74.836014
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Gund BO,191202,BO,Delivery,GANDERBAL,JAMMU AND KASHMIR,32.5,23.5
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Pandech BO,190006,BO,Delivery,SRINAGAR,JAMMU AND KASHMIR,34.19629,74.806902
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Gund Khaja Kasim BO,193401,BO,Delivery,Budgam,JAMMU AND KASHMIR,34.126103,74.60939
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Konibal BO,192121,BO,Delivery,PULWAMA,JAMMU AND KASHMIR,34.126103,74.673205
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Paipora BO,190017,BO,Delivery,SRINAGAR,JAMMU AND KASHMIR,34.104983,74.673205
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Qasbalar BO,191131,BO,Delivery,GANDERBAL,JAMMU AND KASHMIR,33.89,74.24
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Devpora Dardpora BO,193404,BO,Non Delivery,BARAMULLA,JAMMU AND KASHMIR,34.062047,74.510604
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Salmehri BO,182101,BO,Delivery,UDHAMPUR,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Jij BO,182313,BO,Delivery,REASI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Mahu BO,182146,BO,Delivery,RAMBAN,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Chanichinta BO,182222,BO,Delivery,DODA,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Neera BO,182148,BO,Delivery,RAMBAN,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Bain BO,182141,BO,Delivery,UDHAMPUR,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Bhagwa BO,182202,BO,Delivery,DODA,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Barola BO,182121,BO,Delivery,UDHAMPUR,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Hartrian BO,182124,BO,Delivery,UDHAMPUR,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Dhandal BO,182147,BO,Delivery,DODA,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Dhara BO,182201,BO,Delivery,DODA,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Gulabgarh BO,182204,BO,Delivery,KISHTWAR,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Garh Padder BO,182139,BO,Delivery,KISHTWAR,JAMMU AND KASHMIR,33.305413,75.061222
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Gulabgarh BO,182315,BO,Delivery,REASI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Khoon BO,182127,BO,Delivery,UDHAMPUR,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Jakhed BO,182128,BO,Delivery,UDHAMPUR,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Bapp BO,182161,BO,Delivery,UDHAMPUR,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Galiote BO,182125,BO,Delivery,UDHAMPUR,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Aftee BO,182205,BO,Delivery,KISHTWAR,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Allya BO,185203,BO,Delivery,REASI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Bland BO,182122,BO,Delivery,UDHAMPUR,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Alambas BO,182145,BO,Delivery,RAMBAN,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Bagdar SERI BO,182311,BO,Delivery,REASI,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Bhatiari BO,182126,BO,Delivery,UDHAMPUR,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Inharrah BO,182203,BO,Delivery,DODA,JAMMU AND KASHMIR,1,1
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Kursari BO,182221,BO,Delivery,DODA,JAMMU AND KASHMIR,1,1
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Kunduari BO,827010,BO,Delivery,BOKARO,JHARKHAND,23.6444,86.1162
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Amdiha BO,828134,BO,Delivery,BOKARO,JHARKHAND,23.690797,86.11314
Jharkhand Circle,DivReportingCircle,Dhanbad Division,BPindragoria BO,827013,BO,Delivery,BOKARO,JHARKHAND,23.690804,86.113141
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Durgapur BO,827302,BO,Delivery,BOKARO,JHARKHAND,23.69079,86.11314
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Matari BO,828114,BO,Delivery,DHANBAD,JHARKHAND,23.795659,86.430379
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Baghmara Bazar BO,828306,BO,Delivery,DHANBAD,JHARKHAND,23.76215,86.22536
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Jhagrahi BO,828125,BO,Delivery,DHANBAD,JHARKHAND,23.795653,86.430385
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Baghmara BO,828201,BO,Delivery,DHANBAD,JHARKHAND,23.8623778,86.2926518
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Kankanee BO,828101,BO,Delivery,DHANBAD,JHARKHAND,23.795653,86.430385
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Bhutgoria BO,828301,BO,Delivery,DHANBAD,JHARKHAND,23.7956581,86.4303809
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Bhitia BO,828109,BO,Delivery,DHANBAD,JHARKHAND,23.7956591,86.4303799
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Ludharia BO,828142,BO,Delivery,DHANBAD,JHARKHAND,23.795653,86.430385
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Amtal BO,828111,BO,Delivery,DHANBAD,JHARKHAND,23.795658,86.43038
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Daludih BO,826006,BO,Delivery,DHANBAD,JHARKHAND,23.878764,86.326267
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Suranga BO,828115,BO,Non Delivery,DHANBAD,JHARKHAND,23.70235,86.43115
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Balihari BO,828116,BO,Delivery,DHANBAD,JHARKHAND,23.795653,86.430385
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Pathergoria BO,828305,BO,Delivery,DHANBAD,JHARKHAND,23.724062,86.281332
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Benagoria BO,828204,BO,Delivery,DHANBAD,JHARKHAND,23.795662,86.430376
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Benagoria BO,828205,BO,Delivery,DHANBAD,JHARKHAND,23.795662,86.430376
Jharkhand Circle,DivReportingCircle,Giridih Division,Atkadih BO,825322,BO,Delivery,GIRIDIH,JHARKHAND,24.6,85.44
Jharkhand Circle,DivReportingCircle,Giridih Division,Chhotki Kharagdiha BO,815312,BO,Delivery,GIRIDIH,JHARKHAND,24.21,86.18
Jharkhand Circle,DivReportingCircle,Giridih Division,Amlo BO,829104,BO,Delivery,BOKARO,JHARKHAND,25.47,85.57
Jharkhand Circle,DivReportingCircle,Giridih Division,Telo BO,828403,BO,Delivery,BOKARO,JHARKHAND,25,87.35
Jharkhand Circle,DivReportingCircle,Giridih Division,Palamu BO,825102,BO,Delivery,BOKARO,JHARKHAND,24.7,84.11
